_id,nombre,puntuacion,direccion,cp,ciudad,pais,enlace,tipo_cocina,direccion_completa,lat,long,precio
9246,Gavinia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",San Bernardo 106,28015,Madrid,España,http://gavinia.es/,"['Mediterránea', 'Fusión']","San Bernardo 106, 28015, Madrid",4.7341166,-74.2751967,No hay información del precio
9247,Capital Grill,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Avenida del Monasterio de el Escorial 26,28049,Madrid,España,No hay link,['Americana'],"Avenida del Monasterio de el Escorial 26, 28049, Madrid",40.5105935,-3.6926622,€€ - €€€
9249,Taberna Cascanueces,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Ibiza 52,28009,Madrid,España,No hay link,['Española'],"Calle Ibiza 52, 28009, Madrid",40.4178506,-3.6723799,No hay información del precio
9252,Sésamo,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle del Áncora, 26",28045,Madrid,España,No hay link,['Bares para comer'],"Calle del Áncora, 26, 28045, Madrid",40.4029966,-3.6933908,No hay información del precio
9254,La Flora,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Av. de Menéndez Pelayo, 53",28009,Madrid,España,No hay link,[''],"Av. de Menéndez Pelayo, 53, 28009, Madrid",40.4161976,-3.6777782,No hay información del precio
9255,"Taberla ""la Española"" (pérez Galdós)","Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle De Pérez Galdós 7,28004,Madrid,España,No hay link,"['Bar', 'Café', 'Española', 'Pub']","Calle De Pérez Galdós 7, 28004, Madrid",40.4224338,-3.7000612,No hay información del precio
9256,El cafecito,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle de la Santisima Trinidad 4,28010,Madrid,España,No hay link,"['Café', 'Española']","Calle de la Santisima Trinidad 4, 28010, Madrid",40.435010250000005,-3.7002185581262177,€€ - €€€
9257,Arde Delicatessen,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Embajadores, 24",28012,Madrid,España,No hay link,"['Americana', 'Bar', 'Comida rápida']","Embajadores, 24, 28012, Madrid",40.4093942,-3.7058628,€€ - €€€
9259,Casa Seco,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle de las Magnolias 98,28029,Madrid,España,No hay link,['Española'],"Calle de las Magnolias 98, 28029, Madrid",40.4720402,-3.6902222,No hay información del precio
9263,Cafetería Jamonería Cartago,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Cartago 3,28022,Madrid,España,No hay link,['Española'],"Calle Cartago 3, 28022, Madrid",40.4480066,-3.608064,No hay información del precio
9265,Bacán,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle de Benjamín Palencia, 29",28038,Madrid,España,No hay link,[''],"Calle de Benjamín Palencia, 29, 28038, Madrid",40.3943987,-3.6439587,No hay información del precio
9266,Mare Luna,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle María Zambrano, 7",28027,Madrid,España,No hay link,[''],"Calle María Zambrano, 7, 28027, Madrid",40.5629202,-3.6133479,No hay información del precio
9268,Viet-ñam Taberna,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. de Atocha, 84",28012,Madrid,España,No hay link,[''],"C. de Atocha, 84, 28012, Madrid",40.4110063,-3.6967086,No hay información del precio
9269,Yambambe Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Huertas 56,28014,Madrid,España,No hay link,"['Bar', 'Comida rápida', 'Española', 'Pub']","Calle Huertas 56, 28014, Madrid",40.656148,-3.7650248,No hay información del precio
9270,La Raquette,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Ctra. Castilla, Km 2",28023,Madrid,España,No hay link,[''],"Ctra. Castilla, Km 2, 28023, Madrid",40.4607861,-3.7712295,No hay información del precio
9272,Arepa Real,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle de Padilla, 68",28006,Madrid,España,No hay link,[''],"Calle de Padilla, 68, 28006, Madrid",40.4310063,-3.6742354,No hay información del precio
9273,Break Thyme,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Velazquez 120,28006,Madrid,España,No hay link,"['Libanesa', 'Mediterránea']","Calle Velazquez 120, 28006, Madrid",40.4364595,-3.6830201,No hay información del precio
9274,Goat House Sports Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle de Núñez de Arce, 14",28012,Madrid,España,No hay link,[''],"Calle de Núñez de Arce, 14, 28012, Madrid",40.4152483,-3.7014011,No hay información del precio
9277,Lana Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle Federico Carlos Sainz de Robles, 11",28035,Madrid,España,No hay link,[''],"Calle Federico Carlos Sainz de Robles, 11, 28035, Madrid",40.4668167,-3.7228426,No hay información del precio
9278,Madridpicnic Cafe-Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. de Angel Larra, 28",28027,Madrid,España,No hay link,[''],"C. de Angel Larra, 28, 28027, Madrid",40.4419648,-3.6445437,No hay información del precio
9279,Donde la Lola,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",59 Avenida Orovilla,28041,Madrid,España,No hay link,[''],"59 Avenida Orovilla, 28041, Madrid",40.3577578,-3.6891697,No hay información del precio
9280,Delicious Taste,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Manuela Malasaña 27,28004,Madrid,España,No hay link,"['Latina', 'Comida rápida', 'Española']","Calle Manuela Malasaña 27, 28004, Madrid",40.3217556,-3.7119874,€
9282,Taqueria El Wey,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. del Humilladero, 6",28005,Madrid,España,No hay link,[''],"C. del Humilladero, 6, 28005, Madrid",40.2841653,-3.7951432,No hay información del precio
9286,Dim Sum Market Montera,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle De La Montera 34,28013,Madrid,España,http://www.dimsummarket.eu/,"['China', 'Asiática']","Calle De La Montera 34, 28013, Madrid",40.419097,-3.7018807,No hay información del precio
9287,Malaguita Gastrobar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",C/ Málaga 3,28003,Madrid,España,No hay link,['Española'],"C/ Málaga 3, 28003, Madrid",40.3430964,-3.8282361,No hay información del precio
9291,El Rincón de Alicia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle Cerro de la Alcazaba, 36",28053,Madrid,España,No hay link,[''],"Calle Cerro de la Alcazaba, 36, 28053, Madrid",40.38346445,-3.672713176236127,No hay información del precio
9292,Cafe Galería Sara Caso,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Alcántara 51,28006,Madrid,España,No hay link,[''],"Calle Alcántara 51, 28006, Madrid",40.4327997,-3.6734275,No hay información del precio
9293,Nelma,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Av. de Machupichu, 17",28043,Madrid,España,No hay link,[''],"Av. de Machupichu, 17, 28043, Madrid",40.4574845,-3.6250561,No hay información del precio
9295,Curry Garden,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. de Fernando el Católico, 25",28015,Madrid,España,No hay link,[''],"C. de Fernando el Católico, 25, 28015, Madrid",40.4347574,-3.7167787,No hay información del precio
9296,Cafetería Y Pastelería Avance,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Avenida De Hellín 11,28037,Madrid,España,No hay link,['Española'],"Avenida De Hellín 11, 28037, Madrid",40.4315944,-3.616011,No hay información del precio
9299,Ccvk,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle de Enrique Velasco 21,28038,Madrid,España,No hay link,"['Pub con cerveza artesanal', 'Pub']","Calle de Enrique Velasco 21, 28038, Madrid",40.3959623,-3.6612408,No hay información del precio
9302,Mayur,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Avenida De Europa, 27",28023,Madrid,España,No hay link,"['India', 'Asiática', 'Nepalí']","Avenida De Europa, 27, 28023, Madrid",40.4451771,-3.7866733,No hay información del precio
9303,Tahona La Trilla,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Latina No 27,28047,Madrid,España,No hay link,"['Mediterránea', 'Española']","Calle Latina No 27, 28047, Madrid",40.4011838,-3.7503658,€
9305,MandaHuevosymás,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle del Puerto de Pajares,28053,Madrid,España,No hay link,[''],"Calle del Puerto de Pajares, 28053, Madrid",40.4632822,-3.4852246,No hay información del precio
9306,Cervecería La Abuela,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. del Santo Ángel, 6",28043,Madrid,España,No hay link,[''],"C. del Santo Ángel, 6, 28043, Madrid",40.247129,-3.6984914,No hay información del precio
9307,Cerveceria Cafeteria Goyo,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Albacete 11,28027,Madrid,España,No hay link,['Española'],"Calle Albacete 11, 28027, Madrid",40.4850492,-3.3433049,No hay información del precio
9309,Tropical House,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Paseo de Santa María de la Cabeza, 35",28045,Madrid,España,No hay link,[''],"Paseo de Santa María de la Cabeza, 35, 28045, Madrid",40.4038286,-3.6964406,No hay información del precio
9311,DILARA HOSTELERIA S.L.,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle HUERTA DE CASTAÑEDA, 29",28011,Madrid,España,No hay link,[''],"Calle HUERTA DE CASTAÑEDA, 29, 28011, Madrid",40.4091614,-3.7406793,No hay información del precio
9312,Mesón Celia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Av. de la Virgen del Carmen, 55",28033,Madrid,España,No hay link,[''],"Av. de la Virgen del Carmen, 55, 28033, Madrid",40.4753699,-3.6485589,No hay información del precio
9314,La Chalana,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle Santo Domingo De Silos, 6",28036,Madrid,España,No hay link,[''],"Calle Santo Domingo De Silos, 6, 28036, Madrid",40.4511803,-3.6875527,No hay información del precio
9315,Trebol,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Av. de San Fermín 45,28041,Madrid,España,No hay link,[''],"Av. de San Fermín 45, 28041, Madrid",40.3712385,-3.6932906,No hay información del precio
9316,El Kiosko Ponzano,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. De Ponzano, 74",28003,Madrid,España,No hay link,"['Pub con cerveza artesanal', 'Bar', 'Internacional', 'Española']","C. De Ponzano, 74, 28003, Madrid",40.442286,-3.6990273,No hay información del precio
9317,Bar Paco,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle General Álvarez de Castro 26,28010,Madrid,España,No hay link,[''],"Calle General Álvarez de Castro 26, 28010, Madrid",40.4344704,-3.7017784,No hay información del precio
9318,Restaurante Cardona,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Uruguay 1,28016,Madrid,España,https://cardonarestaurante.com/,['Mediterránea'],"Calle Uruguay 1, 28016, Madrid",40.4257696,-3.5553766,No hay información del precio
9319,Koji Japan Fusion Food,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Alcalá 190,28028,Madrid,España,No hay link,"['Japonesa', 'Sushi', 'Asiática']","Calle Alcalá 190, 28028, Madrid",40.42968625,-3.6647255006391593,€€ - €€€
9322,Anoa Restaurante,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle de Santa Isabel, 5",28012,Madrid,España,No hay link,[''],"Calle de Santa Isabel, 5, 28012, Madrid",40.4117321,-3.6984768,No hay información del precio
9323,Botticelli,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Nunez de Balboa 123,28006,Madrid,España,No hay link,[''],"Calle Nunez de Balboa 123, 28006, Madrid",40.5709961,-4.2718349,No hay información del precio
9324,La Cantera Gastrobar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle del Príncipe de Vergara, 258",28016,Madrid,España,No hay link,[''],"Calle del Príncipe de Vergara, 258, 28016, Madrid",40.4561786,-3.6768398,No hay información del precio
9325,Taberna La Plaza,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle De San Bernardino 5,28015,Madrid,España,No hay link,[''],"Calle De San Bernardino 5, 28015, Madrid",40.4250486,-3.7102644,No hay información del precio
9328,La Manon,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Sagasta,28004,Madrid,España,No hay link,['Café'],"Calle Sagasta, 28004, Madrid",40.5010147,-4.2386388,No hay información del precio
9329,NEW AGLAYA SL . .,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","JULIAN CAMARILLO, 47",28037,Madrid,España,No hay link,[''],"JULIAN CAMARILLO, 47, 28037, Madrid",40.4365525,-3.6228549,No hay información del precio
9331,La Limeña,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle Del General Díaz Porlier, 8",28001,Madrid,España,No hay link,[''],"Calle Del General Díaz Porlier, 8, 28001, Madrid",40.4273824,-3.6770285,No hay información del precio
9333,La Ribera Del Manzanares,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Paseo De La Virgen Del Puerto 5,28005,Madrid,España,No hay link,"['Mediterránea', 'Española']","Paseo De La Virgen Del Puerto 5, 28005, Madrid",40.413592,-3.7208223,No hay información del precio
9335,Mercado Jamón Iberico,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Mayor 80,28013,Madrid,España,No hay link,['Mercado de alimentos especializado'],"Calle Mayor 80, 28013, Madrid",40.4153818,-3.7117251,€€ - €€€
9338,Honest Greens Fuencarral,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle De Fuencarral 95,28004,Madrid,España,No hay link,['Saludable'],"Calle De Fuencarral 95, 28004, Madrid",40.4270264,-3.7016864,No hay información del precio
9339,Squisito,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle del General Díaz Porlier, 8",28006,Madrid,España,No hay link,[''],"Calle del General Díaz Porlier, 8, 28006, Madrid",40.432648,-3.6765918,No hay información del precio
9341,Comuiones,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle De San Romualdo, 38",28037,Madrid,España,No hay link,['Española'],"Calle De San Romualdo, 38, 28037, Madrid",40.4359763,-3.6205132,No hay información del precio
9342,Tropicana Beach Club Madrid,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. De La Lechuga, 2",28012,Madrid,España,No hay link,[''],"C. De La Lechuga, 2, 28012, Madrid",40.4143906,-3.7065497,No hay información del precio
9343,EatWith: Berenice of Madrid,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",,,Madrid,España,No hay link,"['Casa de un chef local', 'Mediterránea', 'Española']",", , Madrid",40.4167047,-3.7035825,No hay información del precio
9344,Fenix Cocktail Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Calle Hermosilla 2,28001,Madrid,España,No hay link,['Internacional'],"Calle Hermosilla 2, 28001, Madrid",40.4263191,-3.689263,No hay información del precio
9345,La Píldora Verde,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","C. de Don Pedro, 20",28005,Madrid,España,https://www.lapildoraverde.com/,[''],"C. de Don Pedro, 20, 28005, Madrid",40.4120196,-3.714641213453363,No hay información del precio
9348,Tabernamanía,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","Calle SANTA FELICIANA, 20",28010,Madrid,España,No hay link,[''],"Calle SANTA FELICIANA, 20, 28010, Madrid",40.433373,-3.6983683,No hay información del precio
